returnOnEquity,Debt to Equity,PE ratio,Revenue Growth,operatingProfitMargin,Class
0.1282,0.3646,10.6192,0.1759,1.0,1
0.1758,0.0164,6.0494,0.1556,1.0,0
0.0678,0.4715,12.2177,0.1407,1.0,1
-0.1233,0.0,4.3571,0.2279,1.0,0
-1.5899,0.2071,0.0,-0.0218,1.0,1
0.3984,0.0,19.3053,0.0618,1.0,1
0.0535,1.3361,16.2222,0.4919,1.0,1
0.1507,4.6632,5.1259,0.2675,1.0,1
0.1242,0.1859,9.5618,0.1409,1.0,1
0.1498,0.1887,20.7101,0.1711,1.0,0
0.1066,0.1422,10.2746,0.1128,1.0,1
0.0902,1.7098,10.4892,0.1254,1.0,1
-0.5618,0.0182,0.0,-0.0185,1.0,0
0.1071,0.0,31.9,0.0604,1.0,1
-3.2143,2.8312,0.0,0.3039,1.0,0
-0.32,0.0,0.0,0.1775,1.0,0
0.24,0.4261,1.9932,-0.4443,1.0,0
0.0018,0.955,0.0,-0.1635,1.0,0
0.1061,0.2,11.4554,0.103,1.0,1
-0.0728,0.1414,0.0,-0.1307,1.0,1
0.0998,0.3842,13.1284,0.1959,1.0,1
0.0658,0.3071,14.2299,0.4425,1.0,0
0.0358,0.1709,53.8868,-0.0542,1.0,1
0.0189,0.0,29.25,1.0151,1.0,0
0.0614,0.0,9.1066,-0.3692,1.0,0
0.143,0.5592,14.3041,0.087,1.0,0
0.1158,0.0,14.9288,-0.0031,1.0,1
-0.0952,0.7498,0.0,0.2636,1.0,1
0.1093,0.2868,6.117999999999999,0.2551,1.0,1
0.0955,0.4942,11.4879,-0.0139,1.0,1
-1.3076,1.9037,0.0,-0.0883,1.0,1
2.7188,-6.0521,0.0,-0.2289,1.0,1
0.0971,0.2517,11.2955,-0.0113,1.0,1
0.0525,1.3406,17.9348,0.1415,1.0,1
0.0936,0.8859999999999999,8.432,0.0766,1.0,1
0.142,2.8711,29.3292,0.0039,1.0,1
0.0965,0.2345,14.4161,0.0569,1.0,1
0.4121,0.0,20.6345,0.9394,1.0,0
0.4676,0.0,7.8288,3.6796,1.0,0
0.1246,0.0,15.231,-0.0332,1.0,0
-0.0298,0.4656,0.0,0.0268,1.0,1
0.1083,0.6368,10.9686,0.0566,1.0,1
0.0743,0.5416,21.4548,-0.0283,1.0,1
0.0892,0.3181,9.564,0.0904,1.0,1
-0.0551,0.7491,0.0,0.0977,1.0,1
-0.0661,1.0901,0.0,-0.0807,1.0,1
0.5044,1.2115,1.3675,-0.0342,1.0,1
0.0525,0.0,0.0,-0.123,1.0,0
-0.0069,0.3328,0.0,0.0245,1.0,0
0.1293,0.7028,12.7023,0.1805,1.0,1
0.0879,0.8407,10.4779,0.0519,1.0,1
-0.1957,3.1751,0.0,-0.2373,1.0,0
-0.212,0.0578,0.0,-0.0267,1.0,1
-0.077,0.0,0.0,-0.1864,1.0,0
0.1556,0.2716,22.6638,1.3969,1.0,0
-0.9471,2.1597,0.0,-0.0714,1.0,1
0.0907,1.9144,22.7928,0.3101,1.0,1
0.0942,4.1944,8.0333,0.0615,1.0,1
0.0758,1.0195,21.1635,-0.3739,1.0,1
-0.0801,1.0851,0.0,0.1318,1.0,0
-0.8183,0.0943,0.0,-0.5927,1.0,0
0.0656,0.2074,16.8072,0.0724,1.0,1
-1.5705,0.484,0.0,-0.1151,1.0,0
0.0408,0.8034,13.2222,0.0081,1.0,0
-1.5882,0.735,0.0,-0.0537,1.0,0
-0.4468,0.1546,0.0,0.5864,1.0,0
-0.4098,1.2376,0.0,-0.1679,1.0,0
0.6724,1.7247,1.1166,-0.0417,1.0,1
0.0932,0.8721,22.4968,-0.0222,1.0,1
-0.2598,0.4799,0.0,-0.0477,1.0,0
0.0483,0.0,6.8689,0.2213,1.0,1
0.0216,0.1284,27.4775,-0.0356,1.0,0
-0.2093,0.0608,0.0,0.5457,1.0,1
0.0793,1.1041,9.3721,0.0185,1.0,1
-1.6487,2.5933,0.0,-0.0987,1.0,1
0.0984,0.3198,13.8907,0.0578,1.0,1
0.4343,0.0,1.825,0.4019,1.0,0
0.1427,0.0653,21.0213,0.1243,1.0,1
0.0321,0.1565,46.7714,0.0026,1.0,0
-0.0305,0.3113,0.0,0.1143,1.0,0
-0.0178,0.8801,0.0,0.0868,1.0,1
0.1045,0.4142,14.3434,0.0625,1.0,0
0.1174,0.6472,8.4877,0.1151,1.0,0
0.0198,2.4211,199.2308,0.136,1.0,1
-4.7625,0.8349,0.0,1.2372,1.0,0
0.0615,0.5797,16.9091,0.0396,1.0,1
0.1523,0.0,14.4524,0.0642,1.0,1
-0.6563,0.0,0.0,-0.3583,1.0,0
0.0757,0.0,66.8333,0.7911,1.0,1
-1.6318,0.8117,0.0,-0.1672,1.0,0
-0.2126,0.046,0.0,0.0743,1.0,1
-0.3389,0.0,0.0,-0.0393,1.0,1
-0.621,0.0,0.0,0.0931,1.0,0
0.0962,0.0907,10.7438,0.1348,1.0,1
-0.9008,0.3779999999999999,0.0,0.4699,1.0,0
-3.2808,0.0,0.0,-0.27,1.0,0
-0.1104,0.0,0.0,-0.281,1.0,0
-0.7490000000000001,0.0,0.0,-0.0915,1.0,0
-0.3977,0.4802,0.0,-0.1095,1.0,1
-0.9225,1.3108,0.0,-0.0198,1.0,0
-4.9964,0.0,0.0,-0.2054,1.0,1
0.0083,0.2142,30.5,-0.0058,1.0,1
-2.1794,0.0,0.0,3.4707,1.0,0
-3.2913,0.0,0.0,-0.3732,1.0,0
0.103,0.7389,4.6897,0.291,1.0,0
1.5853,-0.8335,0.0,0.9667,1.0,1
0.1245,0.713,10.3546,0.0378,1.0,1
0.0512,0.3704,17.4507,0.243,1.0,1
2.4877,0.0,0.0,-0.4158,1.0,0
-1.5168,0.1312,0.0,-0.3938,1.0,0
-0.537,2.1446,0.0,-0.4478,1.0,0
0.1283,1.2013,10.3846,0.125,1.0,1
0.2962,0.7634,6.895,0.1065,1.0,0
0.2869,0.0,3.1176,0.0,1.0,1
0.0501,1.289,17.225,0.1732,1.0,1
-0.236,0.0114,0.0,0.3912,1.0,0
0.0059,0.0991,195.75,0.1229,1.0,0
0.0938,0.7703,11.4608,0.4293,1.0,1
-0.0177,0.0308,0.0,0.0331,1.0,0
0.4976,-0.7074,0.0,0.2492,1.0,1
-0.0589,0.0,0.0,-0.4266,1.0,1
0.3242,0.6433,8.6492,-0.0213,1.0,0
0.1025,0.0,11.065,0.0552,1.0,1
0.0796,1.2874,15.4412,-0.0232,1.0,0
-0.9044,1.0168,0.0,0.1793,1.0,0
0.0734,0.0,18.0877,0.0438,1.0,0
0.0621,0.0,41.7188,0.0501,1.0,1
-0.3197,0.0,0.0,-0.3265,1.0,1
-0.2188,0.7946,0.0,0.0214,1.0,1
0.2046,0.083,12.408,-0.0003,1.0,1
-0.3908,0.0,0.0,0.1587,1.0,0
0.1224,0.0026,10.8672,0.0384,1.0,0
-0.6351,0.0,0.0,0.4805,1.0,0
0.0754,11.4493,4.4265,-0.1027,1.0,1
0.4095,0.0,3.6934,-0.176,1.0,1
0.1275,0.3091,6.8612,0.4964,1.0,1
-0.4893,3.2693,0.0,-0.0115,1.0,0
-0.4171,0.0324,0.0,0.1623,1.0,0
-0.1201,0.0451,0.0,0.0731,1.0,0
0.1093,0.6844,9.7299,0.1142,1.0,1
0.0672,0.0,15.2174,0.0394,1.0,0
0.0973,0.9849,11.2697,0.0357,1.0,1
0.0912,1.1236,1.7087,-0.0121,1.0,1
0.0566,0.3836,28.6111,0.0647,1.0,0
-0.6094,0.3139,0.0,0.1656,1.0,0
-0.6244,0.0,0.0,1.5,1.0,0
0.1115,0.2471,14.7654,0.1423,1.0,1
-0.0477,2.3477,0.0,0.0155,1.0,0
0.0782,0.0,23.0,-0.1281,1.0,1
-0.0446,2.7504,0.0,0.4367,1.0,0
0.0559999999999999,0.622,15.5393,0.0371,1.0,0
0.0503,0.193,43.3838,-0.0165,1.0,1
0.0466,0.1765,39.0,0.1519,1.0,0
0.0111,2.1833,0.0,-0.0853,1.0,0
-0.2703,0.8589,0.0,0.0062,1.0,0
0.6221,0.0,9.0932,0.2789999999999999,1.0,1
-0.2951,0.0,0.0,0.1345,1.0,0
0.0758,0.0796,18.9886,0.4233,1.0,0
0.0762,0.0,7.8205,0.3626,1.0,0
-0.2812,0.0,0.0,0.0372,1.0,1
0.1095,0.0,9.8947,0.0059,1.0,0
0.0178,0.546,77.1552,-0.4383,1.0,0
-0.075,0.4656,0.0,0.8014,1.0,0
0.0837,0.1623,12.9,0.0911,1.0,1
0.0358,0.4112,81.8235,0.1426,1.0,0
-0.4825,0.2791,0.0,1.3453,1.0,0
-0.0086,0.003,0.0,-0.0562,1.0,1
0.0124,0.0342,65.9565,0.0434,1.0,1
-0.8244,0.2008,0.0,-0.0876,1.0,0
0.0135,1.4957,78.2,0.3286,1.0,1
0.0811,0.0487,24.5455,0.0946,1.0,1
-2.9558,10.8639,0.0,0.0362,1.0,1
0.1071,4.8171,15.4483,0.1687,1.0,0
0.0526,0.5668,17.5376,0.0952,1.0,1
1.726,2.9188,0.6271,-0.308,1.0,1
0.5725,0.0,1.9557,-0.2966,1.0,1
-0.3661,0.0,0.0,-0.0317,1.0,1
-1.2744,8.7012,0.0,0.2658,1.0,0
0.0012,0.6203,0.0,-0.1429,1.0,0
-0.2625,0.0139,0.0,0.2657,1.0,1
0.0589,0.9638,36.3077,0.031,1.0,1
0.1593,0.0,8.0634,-0.0088,1.0,0
-0.3781,9.5761,0.0,0.4489,1.0,0
0.0941,0.001,18.3898,0.3986,1.0,1
0.5995,-1.4647,0.0,-0.2007,1.0,0
-0.4147,0.0,0.0,-0.4833,1.0,0
0.1047,0.2572,4.9259,0.0792,1.0,0
-0.0689,0.1097,0.0,0.1079,1.0,1
-1.2098,0.0,0.0,3.0551,1.0,1
0.1757,0.1143,18.1034,0.1183,1.0,0
0.1078,0.0,15.2806,0.0474,1.0,1
0.1791,-0.1752,0.0,0.0,1.0,1
0.1176,1.1587,21.9044,0.0992,1.0,0
-0.3758,0.0,0.0,-0.2174,1.0,1
0.0175,0.295,59.0,0.0978,1.0,1
-0.1126,0.5738,0.0,0.0985,1.0,1
-0.1096,0.0,0.0,0.1399,1.0,1
0.1373,0.3522,10.6835,0.158,1.0,1
0.1243,0.2068,10.3333,0.3931,1.0,0
0.1525,0.4635,6.3115,0.1164,1.0,0
0.088,1.0375,16.2,0.1017,1.0,1
-1.114,3.5428,0.0,0.2637,1.0,1
0.0574,0.0,10.3929,0.5582,1.0,0
0.0043,2.3066,242.8571,-0.025,1.0,1
0.1352,0.8166,6.5167,0.1988,1.0,1
0.1103,1.1358,14.0787,0.2985,1.0,1
0.146,0.4777,6.4286,0.1507,1.0,1
-0.1561,1.7048,0.0,0.0489,1.0,0
0.0911,1.5259,10.543,0.1139,1.0,1
0.0313,0.0066,19.875,0.1492,1.0,1
-1.3699,0.5671,0.0,-0.2521,1.0,0
-0.1017,0.0546,0.0,-0.1378,1.0,0
-1.1596,0.0,0.0,-0.6485,1.0,0
-0.3151,0.1414,0.0,0.1935,1.0,1
0.0911,1.6445,13.1566,0.4139,1.0,1
-0.0549,0.0,0.0,-0.3876,1.0,0
0.077,0.0525,26.9412,-0.0579,1.0,0
-0.0869,0.8981,0.0,0.25,1.0,0
0.0465,1.6152,18.625,0.0502,1.0,1
0.0842,0.5731,16.7528,0.1535,1.0,1
0.2289999999999999,0.0,24.8889,0.0155,1.0,1
0.027,0.0,23.4703,0.0356,1.0,0
-0.052,0.0,0.0,-0.1149,1.0,1
-0.0304,0.2204,0.0,0.2549,1.0,0
-0.0114,0.2734,0.0,0.3015,1.0,0
0.1039,0.2113,10.1724,0.3446,1.0,1
0.0646,0.5731,12.7215,-0.1347,1.0,0
-0.14,0.1144,0.0,-0.1339,1.0,1
0.0759,0.2692,15.6818,-0.0126,1.0,1
0.0324,0.7709,10.1667,0.1162,1.0,0
-0.9148,-0.7402,1.0126,-0.2586,1.0,1
0.132,0.0,11.9512,-0.0223,1.0,0
0.1959,0.0637,3.3907,0.0626,1.0,0
0.0991,0.0,10.380999999999998,0.072,1.0,1
0.2904,0.3061,5.2083,0.0309,1.0,1
0.0299,0.7103,20.28,0.0807,1.0,0
0.0969,0.9449,9.9558,0.2061,1.0,1
0.0964,0.0064,12.7712,0.2339,1.0,1
-0.0327,0.0,0.0,2.7384,1.0,0
0.0251,0.977,38.9895,0.0896,1.0,1
0.1078,1.7028,11.8146,0.0468,1.0,1
0.0858,0.7084,9.5472,0.1233,1.0,0
0.0882,0.1322,11.5791,0.0555,1.0,1
-0.1068,0.4491,0.0,0.0532,1.0,0
0.0152,0.0595,47.069,0.062,1.0,1
-0.0317,0.7727,0.0,0.1108,1.0,1
-0.3701,0.0,0.0,0.3774,1.0,0
0.4102,0.9767,5.2772,0.2122,1.0,1
-0.2215,0.2761,0.0,2.7786,1.0,1
0.0635,0.0,18.3333,0.0945,1.0,1
0.1445,0.7264,2.4366,-0.3948,1.0,0
0.0106,0.2251,120.4286,0.0563,1.0,0
-0.3802,0.1983,0.0,0.6773,1.0,0
-0.3568,0.0,0.0,0.2711,1.0,0
0.0001,0.1194,0.0,-0.0576,1.0,0
0.2409,0.0,18.1972,1.1898,1.0,1
1.6477,-10.544,0.0,0.1537,1.0,1
-0.0929,-4.1961,11.0324,0.0373,1.0,1
-0.139,0.4002,0.0,0.2976,1.0,1
0.0213,0.8582,52.1277,0.0044,1.0,1
0.0326,0.0232,45.4,0.127,1.0,1
0.0857,0.0,12.4167,0.2575,1.0,0
-1.332,0.0,0.0,0.2441,1.0,1
-0.107,0.0,0.0,-0.1749,1.0,1
-0.7922,0.2114,0.0,-0.1775,1.0,0
-0.1631,0.0,0.0,-0.2012,1.0,1
0.1366,0.0,13.1515,0.1304,1.0,1
-0.6596,-3.9928,53.1212,0.0692,1.0,1
0.0426,0.2544,22.8947,0.1754,1.0,1
-0.3309,0.0201,0.0,-0.22,1.0,0
0.0197,0.8008,51.3125,0.0253,1.0,1
-0.3999,6.2947,0.0,0.0938,1.0,0
0.0776,3.1276,0.1756,0.2318,1.0,1
-0.6629999999999999,0.0,0.0,-0.2494,1.0,1
0.1984,0.0114,9.0909,0.1132,1.0,1
-0.2402,0.0,0.0,-0.0221,1.0,0
-0.1886,0.2903,0.0,1.3152,1.0,1
-0.0112,0.2964,0.0,-0.0459,1.0,0
-0.3138,0.0,0.0,0.4324,1.0,1
0.0053,0.0203,235.0,0.1138,1.0,1
0.1134,0.6191,9.6667,0.0247,1.0,1
0.0627,0.1617,45.1429,0.143,1.0,1
0.1633,3.3114,0.0,-0.0108,1.0,0
-0.5958,0.4693,0.0,-0.1866,1.0,0
0.3234,-0.4753,0.0,-0.1163,1.0,1
0.0514,0.0,20.3333,0.1102,1.0,1
-0.1642,1.2233,0.0,0.0051,1.0,0
0.1501,1.9921,2.9568,0.3129,1.0,1
-2.8589,0.0,0.0,-0.3658,1.0,0
0.1671,0.3652,5.5671,0.8087,1.0,1
0.1311,0.6881,11.7083,0.2206,1.0,1
0.0869,1.9631,12.5862,1.1385,1.0,0
0.0501,0.3482,22.8182,0.0579,1.0,1
0.0286,0.0002,69.0,0.019,1.0,1
-0.298,0.3493,0.0,-0.0288,1.0,1
0.1356,0.4183,18.7553,0.1056,1.0,1
-0.0881,1.1608,0.0,0.0268,1.0,1
0.7371,0.0,14.2424,-0.081,1.0,1
0.0559999999999999,0.1023,26.723000000000003,-0.0127,1.0,0
-0.3022,1.5395,0.0,0.2773,1.0,0
0.0391,0.752,24.2703,-0.0288,1.0,1
0.0395,0.6916,34.8,0.1041,1.0,1
-0.2687,1.4609,0.0,-0.0267,1.0,0
-0.1107,0.3019,0.0,0.01,1.0,1
-4.827,0.0,0.0,-0.1471,1.0,1
0.2334,-2.2138,0.0,-0.1066,1.0,0
0.828,-0.7032,0.0,2.6869,1.0,1
0.0475,0.5296,15.5541,0.4637,1.0,1
-0.0408,0.8794,0.0,0.7238,1.0,0
0.0745,1.1846,13.4141,-0.0007,1.0,1
0.0725,1.4258,19.8333,0.181,1.0,1
-0.1535,0.0684,0.0,-0.0178,1.0,0
-0.8881,0.074,0.0,0.8402,1.0,0
-0.4869,0.0,0.0,-0.1347,1.0,0
0.0679,1.3992,17.3462,0.0655,1.0,1
-1.1425,0.3598,0.0,-0.3156,1.0,0
-0.0071,0.0127,0.0,0.0666,1.0,1
0.1168,0.2858,12.0718,0.0536,1.0,1
-1.3212,0.0,0.0,-0.3139,1.0,0
-0.1169999999999999,-7.1404,50.0895,0.0982,1.0,1
0.0782,0.3981,86.6,0.7898,1.0,1
0.2667,0.5664,8.3582,0.8564,1.0,0
0.0863,0.3703,28.4035,0.104,1.0,0
-0.2452,0.0,0.0,0.1119,1.0,0
0.3454,0.0,6.7236,-0.0286,1.0,0
-0.0101,1.5284,0.0,-0.0724,1.0,0
-0.9946,0.0,0.0,4.6808,1.0,0
0.017,0.3129,41.9677,-0.0119,1.0,1
0.0079,0.7092,59.1667,0.0092,1.0,1
0.2438,0.4108,1.1267,-0.0859,1.0,0
0.1116,0.8613,15.0685,0.0646,1.0,1
-0.0592,1.6155,0.0,-0.1113,1.0,0
-0.0519,2.6944,0.0,0.0013,1.0,1
0.1019,0.1801,10.9333,0.1017,1.0,1
0.0399,0.3513,33.9286,0.3703,1.0,0
0.0625,0.0697,34.7213,0.0141,1.0,1
-0.5605,0.1747,0.0,-0.1412,1.0,1
0.3048,0.0,27.035,0.064,1.0,1
-0.2854,1.2129,0.0,-0.1756,1.0,1
-4.0402,0.5729,0.0,-0.0824,1.0,0
0.15,5.765,5.6604,0.3673,1.0,0
0.0482,0.8659,22.7396,0.1185,1.0,1
-0.6452,0.1613,0.0,0.8490000000000001,1.0,0
-0.4091,0.0,0.0,-0.0029,1.0,1
0.0738,1.0343,11.902,0.154,1.0,1
0.8684,6.697,5.7957,-0.0359,1.0,0
0.0378,0.2288,21.5,0.0742,1.0,1
0.1165,0.0,12.7972,0.0733,1.0,1
0.0977,0.0119,12.8571,0.0169,1.0,0
0.0628,2.0808,16.1443,0.1048,1.0,0
0.0938,0.0024,17.3684,0.0238,1.0,1
0.0158,0.4459,84.9333,0.1417,1.0,1
-0.0514,0.1358,0.0,-0.0046,1.0,1
0.0188,0.0559999999999999,32.2083,0.1021,1.0,0
0.0894,0.4465,13.0742,0.0368,1.0,1
0.0128,0.0,0.0,0.5262,1.0,1
0.1617,0.7688,7.3992,0.2578,1.0,1
0.209,0.3491,8.2883,0.1502,1.0,1
0.2445,0.0868,19.1205,0.0749,1.0,0
0.1009999999999999,0.2706,15.0,0.0166,1.0,0
0.0461,1.9312,17.378,0.0045,1.0,0
0.1424,0.6494,10.0647,0.3224,1.0,1
0.1329,2.6336,42.5325,0.0374,1.0,1
0.8245,-0.1679,0.0,0.35,1.0,1
0.0177,1.0474,68.7143,-0.1312,1.0,1
-0.1054,0.0,0.0,0.3303,1.0,0
0.0405,0.9716,52.2124,-0.0791,1.0,0
0.1721,1.5864,10.0025,0.2179,1.0,1
0.0964,1.0987,18.6667,-0.0039,1.0,1
-0.2056,1.689,0.0,-0.0379,1.0,1
-0.0858,0.1304,0.0,0.0973,1.0,1
0.2028,0.0,7.1918,0.1492,1.0,0
-0.0403,0.0858,0.0,-0.2497,1.0,1
-0.2398,0.015,0.0,-0.4254,1.0,1
-0.0125,0.2714,0.0,0.4483,1.0,1
0.0278,0.0,22.5714,-0.2312,1.0,1
0.0676,0.3316,18.5806,0.5936,1.0,1
0.0998,1.0125,14.0909,0.0729,1.0,0
-0.5798,0.2458,0.0,0.4563,1.0,0
1.5312,-1.7786,0.0,0.0103,1.0,0
-0.8666,0.0,0.0,-0.0135,1.0,1
-0.1587,0.0,0.0,-0.1358,1.0,0
0.0917,0.8836,27.6842,0.052,1.0,0
-3.9032,0.0312,0.0,-0.1836,1.0,0
0.1516,0.1293,24.4,-0.0058,1.0,1
-0.0268,1.1421,0.0,0.0867,1.0,1
0.1718,0.0,11.4052,0.0801,1.0,1
0.123,1.4369999999999998,7.4608,0.1646,1.0,1
0.2372,-7.4918,0.0,-0.0745,1.0,0
-0.046,0.297,0.0,-0.2269999999999999,1.0,1
-0.0413,0.2386,0.0,0.0449,1.0,1
0.0166,0.5179,49.0,0.0854,1.0,1
0.0983,1.1824,11.5426,0.1504,1.0,1
0.074,0.1081,14.4478,0.0565,1.0,0
0.1065,0.7251,11.082,0.0326,1.0,1
-3.212,0.0288,0.0,-0.3938,1.0,0
-0.9885,9.7095,0.0,0.223,1.0,0
-0.7412,0.6691,0.0,0.3869,1.0,0
0.6965,0.0,32.8636,1.2911,1.0,0
-0.1623,0.6682,0.0,-0.0844,1.0,1
0.1025,0.6434,21.2089,0.1194,1.0,0
0.102,0.0002,8.4078,0.2476,1.0,1
-0.0267,0.0795,0.0,0.0511,1.0,1
-0.1332,0.0,0.0,0.1441,1.0,1
0.1085,0.3245,14.6667,0.1329,1.0,0
-0.0139,2.9077,0.0,0.5523,1.0,0
-0.0715,0.7637,0.0,0.5798,1.0,0
-1.886,0.076,0.0,4.7115,1.0,0
0.1262,1.0914,3.8695,0.0097,1.0,1
-0.2428,-2.7636,0.0,-0.0515,1.0,0
1.5051,-0.4046,0.0,-0.0404,1.0,1
0.0194,1.8063,0.0,-0.0589,1.0,1
-0.3607,0.0,0.0,1.004,1.0,1
-0.0764,0.0,0.0,0.2836,1.0,0
-0.0931,0.2367,0.0,-0.0601,1.0,0
0.0605,0.3901,38.6667,0.1764,1.0,1
-0.0927,0.1779,0.0,-0.1516,1.0,0
-0.4586,4.91,0.0,-0.0856,1.0,0
-0.5742,0.4896,0.0,-0.0837,1.0,0
0.087,0.956,11.7353,0.2511,1.0,1
0.111,0.0994,6.461,0.1547,1.0,0
0.0812,0.4298,35.9375,0.1892,1.0,1
-0.2363,0.6637,0.0,0.069,1.0,0
0.1968,0.0,12.3014,-0.0306,1.0,1
0.1093,0.0,6.92,0.0787,1.0,1
-0.0523,0.0,0.0,-0.1253,1.0,0
0.0132,0.0,78.9231,-0.0459,1.0,0
-0.9651,0.0,0.0,-0.0108,1.0,1
0.2319,0.0183,6.3333,0.2537,1.0,0
-0.7290000000000001,0.2387,0.0,-0.3426,1.0,0
0.0749,0.0413,25.5,-0.4015,1.0,0
0.0962,0.4449,11.5606,0.1212,1.0,1
-0.3222,0.9911,0.0,1.2478,1.0,1
-0.0411,0.8848,0.0,-0.0329,1.0,1
0.1153,0.445,18.6145,0.0781,1.0,1
0.0591,0.0,20.6,0.0386,1.0,0
0.3315,0.0,25.8684,0.045,1.0,1
0.0764,0.1719,58.0,-0.1169,1.0,0
0.0846,0.2428,13.939,0.1178,1.0,1
0.1016,0.9675,7.9761,0.2777,1.0,1
-0.0567,0.0,0.0,-0.0864,1.0,0
0.1097,0.4314,30.2215,0.0463,1.0,0
0.1583,1.5908,10.1765,0.1572,1.0,1
0.8051,5.2099,0.6764,-0.0021,1.0,0
0.045,0.1972,12.374,0.2629,1.0,0
-0.1268,0.1677,0.0,0.2593,1.0,1
0.3042,2.9595,13.5714,0.0958,1.0,1
0.0883,0.0,20.1705,-0.0028,1.0,1
0.0818,0.9514,14.9265,0.1037,1.0,1
-0.0547,0.2841,0.0,0.0915,1.0,1
0.7837,0.6511,0.9792,0.0163,1.0,1
-0.081,0.7287,0.0,0.2421,1.0,1
0.9232,-7.3569,0.0,-0.0048,1.0,1
-1.6023,0.3213,0.0,-0.5327,1.0,0
0.0082,0.8843,91.5556,0.0644,1.0,1
0.092,1.2799,11.1406,0.1169999999999999,1.0,1
0.0328,0.1005,36.4375,0.0636,1.0,0
0.0566,0.0,13.9049,0.0012,1.0,1
0.0383,0.0673,156.6038,-0.3527,1.0,0
0.0872,0.0,12.8205,0.13,1.0,1
0.0011,0.063,0.0,0.1456,1.0,0
0.0625,5.0387,14.2672,0.1192,1.0,1
0.0601,0.1756,18.6216,0.1068,1.0,0
0.0109,0.196,18.8333,0.1186,1.0,1
-1.6093,1.1346,0.0,-0.411,1.0,0
0.1895,0.5202,6.1538,0.221,1.0,0
-0.2025,0.0,0.0,0.0243,1.0,1
